Notes	Race	Race Code	Gender	Gender Code	Single-Year Ages	Single-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
	Black	2054-5	Female	F	23 years	23	2006	2006	6	290656	2.06429593746559
	Black	2054-5	Female	F	23 years	23	2007	2007	3	289569	1.03602250240875
	Black	2054-5	Female	F	23 years	23	2008	2008	3	297437	1.00861695081648
	Black	2054-5	Female	F	24 years	24	2004	2004	2	298927	0.669059670086677
	Black	2054-5	Female	F	24 years	24	2005	2005	2	296984	0.673436952832476
	Black	2054-5	Female	F	24 years	24	2006	2006	3	292623	1.02520991172943
	Black	2054-5	Female	F	24 years	24	2007	2007	3	288325	1.04049249978323
	Black	2054-5	Female	F	24 years	24	2008	2008	1	286843	0.34862276576385
	Black	2054-5	Female	F	25 years	25	2004	2004	8	283445	2.82241704739897
	Black	2054-5	Female	F	25 years	25	2005	2005	4	300880	1.3294336612603
	Black	2054-5	Female	F	25 years	25	2006	2006	6	299570	2.00287078145342
	Black	2054-5	Female	F	25 years	25	2007	2007	3	295518	1.01516658883723
	Black	2054-5	Female	F	25 years	25	2008	2008	4	291472	1.37234451336664
	Black	2054-5	Female	F	26 years	26	2004	2004	11	266131	4.13330277194314
	Black	2054-5	Female	F	26 years	26	2005	2005	5	280782	1.78074093068644
	Black	2054-5	Female	F	26 years	26	2006	2006	6	297595	2.0161629059628
	Black	2054-5	Female	F	26 years	26	2007	2007	3	295637	1.01475796331312
	Black	2054-5	Female	F	26 years	26	2008	2008	10	290979	3.43667412424952
	Black	2054-5	Female	F	27 years	27	2004	2004	8	264514	3.02441458675155
	Black	2054-5	Female	F	27 years	27	2005	2005	6	268219	2.23697799186486
	Black	2054-5	Female	F	27 years	27	2006	2006	3	283477	1.05828691569334
	Black	2054-5	Female	F	27 years	27	2007	2007	6	300846	1.99437586007459
	Black	2054-5	Female	F	27 years	27	2008	2008	15	299318	5.01139256576618
	Black	2054-5	Female	F	28 years	28	2004	2004	6	252846	2.37298592819345
	Black	2054-5	Female	F	28 years	28	2005	2005	5	261900	1.90912562046583
	Black	2054-5	Female	F	28 years	28	2006	2006	8	265157	3.01708044667876
	Black	2054-5	Female	F	28 years	28	2007	2007	6	279438	2.14716681338973
	Black	2054-5	Female	F	28 years	28	2008	2008	10	295990	3.37849251663908
	Black	2054-5	Female	F	29 years	29	2004	2004	11	257747	4.26775093405549
	Black	2054-5	Female	F	29 years	29	2005	2005	5	251383	1.98899686931893
	Black	2054-5	Female	F	29 years	29	2006	2006	8	260329	3.07303450633621
	Black	2054-5	Female	F	29 years	29	2007	2007	13	263206	4.93909713304408
	Black	2054-5	Female	F	29 years	29	2008	2008	13	277106	4.69134555007831
	Black	2054-5	Female	F	30 years	30	2004	2004	10	254504	3.9292113287021
	Black	2054-5	Female	F	30 years	30	2005	2005	9	262512	3.42841470104224
	Black	2054-5	Female	F	30 years	30	2006	2006	6	257114	2.33359521457408
	Black	2054-5	Female	F	30 years	30	2007	2007	4	267082	1.4976673830509
	Black	2054-5	Female	F	30 years	30	2008	2008	10	271120	3.68840365889643
	Black	2054-5	Female	F	31 years	31	2004	2004	7	263303	2.65853408430591
	Black	2054-5	Female	F	31 years	31	2005	2005	6	252966	2.37186024999407
	Black	2054-5	Female	F	31 years	31	2006	2006	10	260644	3.83665075735486
	Black	2054-5	Female	F	31 years	31	2007	2007	7	254785	2.7474144867241
	Black	2054-5	Female	F	31 years	31	2008	2008	9	264321	3.40495079846096
	Black	2054-5	Female	F	32 years	32	2004	2004	11	276717	3.97518041898402
	Black	2054-5	Female	F	32 years	32	2005	2005	6	266944	2.24766243107169
	Black	2054-5	Female	F	32 years	32	2006	2006	9	257204	3.49916797561469
	Black	2054-5	Female	F	32 years	32	2007	2007	12	265596	4.51814033343876
	Black	2054-5	Female	F	32 years	32	2008	2008	14	260364	5.37708746216835
	Black	2054-5	Female	F	33 years	33	2004	2004	12	290780	4.12683128138111
	Black	2054-5	Female	F	33 years	33	2005	2005	14	277331	5.0481193952353
	Black	2054-5	Female	F	33 years	33	2006	2006	11	267659	4.10970675374264
	Black	2054-5	Female	F	33 years	33	2007	2007	13	257833	5.0420233251756
	Black	2054-5	Female	F	33 years	33	2008	2008	19	266293	7.13499791582956
	Black	2054-5	Female	F	34 years	34	2004	2004	25	291291	8.58248280928693
	Black	2054-5	Female	F	34 years	34	2005	2005	16	291186	5.49476966612406
	Black	2054-5	Female	F	34 years	34	2006	2006	21	277780	7.55993952048384
	Black	2054-5	Female	F	34 years	34	2007	2007	13	268078	4.84933489506785
	Black	2054-5	Female	F	34 years	34	2008	2008	19	258143	7.36026156045293
	Black	2054-5	Female	F	35 years	35	2004	2004	11	270441	4.0674306040874
	Black	2054-5	Female	F	35 years	35	2005	2005	21	293433	7.15665927145209
	Black	2054-5	Female	F	35 years	35	2006	2006	23	293847	7.827202591825
	Black	2054-5	Female	F	35 years	35	2007	2007	24	280631	8.55215567774052
	Black	2054-5	Female	F	35 years	35	2008	2008	12	271104	4.42634560906516
	Black	2054-5	Female	F	36 years	36	2004	2004	31	272711	11.3673449182468
	Black	2054-5	Female	F	36 years	36	2005	2005	29	270863	10.7065195320143
	Black	2054-5	Female	F	36 years	36	2006	2006	36	293899	12.2491059853895
	Black	2054-5	Female	F	36 years	36	2007	2007	25	294129	8.49967191266417
	Black	2054-5	Female	F	36 years	36	2008	2008	21	280978	7.47389475332588
	Black	2054-5	Female	F	37 years	37	2004	2004	23	272949	8.42648260297711
	Black	2054-5	Female	F	37 years	37	2005	2005	28	273047	10.2546448047406
	Black	2054-5	Female	F	37 years	37	2006	2006	23	271217	8.48029437682741
	Black	2054-5	Female	F	37 years	37	2007	2007	19	294165	6.45896010742271
	Black	2054-5	Female	F	37 years	37	2008	2008	30	294402	10.1901481647543
	Black	2054-5	Female	F	38 years	38	2004	2004	22	286283	7.6847035974892
	Black	2054-5	Female	F	38 years	38	2005	2005	28	272995	10.2565981061924
	Black	2054-5	Female	F	38 years	38	2006	2006	42	273135	15.3770113680048
	Black	2054-5	Female	F	38 years	38	2007	2007	30	271228	11.0608049316442
	Black	2054-5	Female	F	38 years	38	2008	2008	29	294112	9.86018931563486
	Black	2054-5	Female	F	39 years	39	2004	2004	39	305935	12.7478059064834
	Black	2054-5	Female	F	39 years	39	2005	2005	39	286654	13.6052523251027
	Black	2054-5	Female	F	39 years	39	2006	2006	35	273461	12.7989000259635
	Black	2054-5	Female	F	39 years	39	2007	2007	33	273567	12.0628584588053
	Black	2054-5	Female	F	39 years	39	2008	2008	44	271680	16.1955241460542
	Black	2054-5	Female	F	40 years	40	2004	2004	49	303968	16.1201179071481
	Black	2054-5	Female	F	40 years	40	2005	2005	41	305675	13.4129385785557
	Black	2054-5	Female	F	40 years	40	2006	2006	42	286481	14.6606581239244
	Black	2054-5	Female	F	40 years	40	2007	2007	41	273215	15.0064967150413
	Black	2054-5	Female	F	40 years	40	2008	2008	47	273228	17.2017509186467
	Black	2054-5	Female	F	41 years	41	2004	2004	66	300101	21.9925958260719
	Black	2054-5	Female	F	41 years	41	2005	2005	62	304996	20.3281354509567
	Black	2054-5	Female	F	41 years	41	2006	2006	54	307083	17.5848223444476
	Black	2054-5	Female	F	41 years	41	2007	2007	33	288003	11.4582139769377
	Black	2054-5	Female	F	41 years	41	2008	2008	58	274863	21.101421435406
	Black	2054-5	Female	F	42 years	42	2004	2004	74	297527	24.8716923169998
	Black	2054-5	Female	F	42 years	42	2005	2005	71	299808	23.681823033408
	Black	2054-5	Female	F	42 years	42	2006	2006	80	304689	26.2562809947192
	Black	2054-5	Female	F	42 years	42	2007	2007	53	306825	17.2736902142915
	Black	2054-5	Female	F	42 years	42	2008	2008	57	287738	19.8096879800374
	Black	2054-5	Female	F	43 years	43	2004	2004	107	300020	35.6642890473968
	Black	2054-5	Female	F	43 years	43	2005	2005	88	298598	29.4710614270692
	Black	2054-5	Female	F	43 years	43	2006	2006	74	301198	24.5685562321131
	Black	2054-5	Female	F	43 years	43	2007	2007	61	306423	19.90712185443
	Black	2054-5	Female	F	43 years	43	2008	2008	65	308781	21.05051800467
	Black	2054-5	Female	F	44 years	44	2004	2004	99	308545	32.0860814467906
	Black	2054-5	Female	F	44 years	44	2005	2005	88	297052	29.6244428584894
	Black	2054-5	Female	F	44 years	44	2006	2006	79	295175	26.763784195816
	Black	2054-5	Female	F	44 years	44	2007	2007	81	297185	27.2557497854872
	Black	2054-5	Female	F	44 years	44	2008	2008	79	301835	26.173240346547
	Black	2054-5	Female	F	45 years	45	2004	2004	107	290127	36.8804006521282
	Black	2054-5	Female	F	45 years	45	2005	2005	77	306816	25.0964747601168
	Black	2054-5	Female	F	45 years	45	2006	2006	108	295192	36.5863573538578
	Black	2054-5	Female	F	45 years	45	2007	2007	103	293146	35.1360755391511
	Black	2054-5	Female	F	45 years	45	2008	2008	91	294945	30.8532099204937
	Black	2054-5	Female	F	46 years	46	2004	2004	107	284787	37.571939730395
	Black	2054-5	Female	F	46 years	46	2005	2005	106	290361	36.5062801133761
	Black	2054-5	Female	F	46 years	46	2006	2006	125	307358	40.6691870717535
	Black	2054-5	Female	F	46 years	46	2007	2007	105	295900	35.4849611355188
	Black	2054-5	Female	F	46 years	46	2008	2008	115	294083	39.1046065226484
	Black	2054-5	Female	F	47 years	47	2004	2004	110	283535	38.7959158481316
	Black	2054-5	Female	F	47 years	47	2005	2005	138	285552	48.3274499915952
	Black	2054-5	Female	F	47 years	47	2006	2006	121	291526	41.5057319072741
	Black	2054-5	Female	F	47 years	47	2007	2007	114	308915	36.9033552919088
	Black	2054-5	Female	F	47 years	47	2008	2008	114	297740	38.2884395781554
	Black	2054-5	Female	F	48 years	48	2004	2004	158	270683	58.3708618568584
	Black	2054-5	Female	F	48 years	48	2005	2005	140	282561	49.5468235177537
	Black	2054-5	Female	F	48 years	48	2006	2006	149	284543	52.3646689604032
	Black	2054-5	Female	F	48 years	48	2007	2007	140	290520	48.1894533939144
	Black	2054-5	Female	F	48 years	48	2008	2008	126	307806	40.9348745638487
	Black	2054-5	Female	F	49 years	49	2004	2004	172	269512	63.8190507287245
	Black	2054-5	Female	F	49 years	49	2005	2005	161	270781	59.4576428922266
	Black	2054-5	Female	F	49 years	49	2006	2006	162	282836	57.2770085844801
	Black	2054-5	Female	F	49 years	49	2007	2007	144	285049	50.5176303021586
	Black	2054-5	Female	F	49 years	49	2008	2008	161	291202	55.2880818126249
	Black	2054-5	Female	F	50 years	50	2004	2004	175	252898	69.1978584251358
	Black	2054-5	Female	F	50 years	50	2005	2005	200	267591	74.7409292539734
	Black	2054-5	Female	F	50 years	50	2006	2006	172	268665	64.0202482645674
	Black	2054-5	Female	F	50 years	50	2007	2007	180	280409	64.1919481899654
	Black	2054-5	Female	F	50 years	50	2008	2008	227	282423	80.3758900656108
	Black	2054-5	Female	F	51 years	51	2004	2004	196	240694	81.431194795051
	Black	2054-5	Female	F	51 years	51	2005	2005	207	254645	81.2896385163659
	Black	2054-5	Female	F	51 years	51	2006	2006	164	270046	60.7303940810084
	Black	2054-5	Female	F	51 years	51	2007	2007	189	271680	69.5671378091873
	Black	2054-5	Female	F	51 years	51	2008	2008	204	284147	71.7938250271866
	Black	2054-5	Female	F	52 years	52	2004	2004	208	231301	89.9261135922456
	Black	2054-5	Female	F	52 years	52	2005	2005	216	239339	90.2485595744948
	Black	2054-5	Female	F	52 years	52	2006	2006	210	253046	82.9888636848636
	Black	2054-5	Female	F	52 years	52	2007	2007	193	268265	71.9437869271057
	Black	2054-5	Female	F	52 years	52	2008	2008	212	269682	78.6111049309928
	Black	2054-5	Female	F	53 years	53	2004	2004	212	230246	92.0754323636458
	Black	2054-5	Female	F	53 years	53	2005	2005	208	232012	89.6505353171388
	Black	2054-5	Female	F	53 years	53	2006	2006	223	240407	92.7593622481875
	Black	2054-5	Female	F	53 years	53	2007	2007	190	254567	74.6365396928903
	Black	2054-5	Female	F	53 years	53	2008	2008	205	270271	75.849795205553
	Black	2054-5	Female	F	54 years	54	2004	2004	228	230172	99.0563578541265
	Black	2054-5	Female	F	54 years	54	2005	2005	221	230195	96.0055605030518
	Black	2054-5	Female	F	54 years	54	2006	2006	230	231999	99.1383583549929
	Black	2054-5	Female	F	54 years	54	2007	2007	239	240540	99.3597738421884
	Black	2054-5	Female	F	54 years	54	2008	2008	215	254859	84.3603718134341
	Black	2054-5	Female	F	55 years	55	2004	2004	272	209913	129.577491627484
	Black	2054-5	Female	F	55 years	55	2005	2005	242	227232	106.499084635967
	Black	2054-5	Female	F	55 years	55	2006	2006	256	226822	112.863831550731
	Black	2054-5	Female	F	55 years	55	2007	2007	235	228100	103.024989039895
	Black	2054-5	Female	F	55 years	55	2008	2008	222	236080	94.0359200271095
	Black	2054-5	Female	F	56 years	56	2004	2004	255	199152	128.042901904073
	Black	2054-5	Female	F	56 years	56	2005	2005	250	211010	118.477797260793
	Black	2054-5	Female	F	56 years	56	2006	2006	229	228898	100.044561332995
	Black	2054-5	Female	F	56 years	56	2007	2007	267	228905	116.64227517966
	Black	2054-5	Female	F	56 years	56	2008	2008	241	230648	104.488224480594
	Black	2054-5	Female	F	57 years	57	2004	2004	256	188184	136.037070101603
	Black	2054-5	Female	F	57 years	57	2005	2005	272	197296	137.863920201119
	Black	2054-5	Female	F	57 years	57	2006	2006	257	208761	123.107285364604
	Black	2054-5	Female	F	57 years	57	2007	2007	249	226325	110.018778305534
	Black	2054-5	Female	F	57 years	57	2008	2008	270	226035	119.450527573163
	Black	2054-5	Female	F	58 years	58	2004	2004	266	154575	172.084748503962
	Black	2054-5	Female	F	58 years	58	2005	2005	305	187045	163.062364671603
	Black	2054-5	Female	F	58 years	58	2006	2006	286	196114	145.833545794793
	Black	2054-5	Female	F	58 years	58	2007	2007	270	207513	130.112330311836
	Black	2054-5	Female	F	58 years	58	2008	2008	287	225068	127.517017079283
	Black	2054-5	Female	F	59 years	59	2004	2004	252	154598	163.003402372605
	Black	2054-5	Female	F	59 years	59	2005	2005	259	153535	168.691177907318
	Black	2054-5	Female	F	59 years	59	2006	2006	292	185717	157.228471276189
	Black	2054-5	Female	F	59 years	59	2007	2007	261	194618	134.108869683174
	Black	2054-5	Female	F	59 years	59	2008	2008	297	205968	144.197156839897
	Black	2054-5	Female	F	60 years	60	2004	2004	275	144328	190.5382185023
	Black	2054-5	Female	F	60 years	60	2005	2005	288	151478	190.12661904699
	Black	2054-5	Female	F	60 years	60	2006	2006	270	150077	179.907647407664
	Black	2054-5	Female	F	60 years	60	2007	2007	335	180971	185.112531842118
	Black	2054-5	Female	F	60 years	60	2008	2008	298	189239	157.472825368978
	Black	2054-5	Female	F	61 years	61	2004	2004	308	145934	211.054312223334
	Black	2054-5	Female	F	61 years	61	2005	2005	300	145091	206.766787740108
	Black	2054-5	Female	F	61 years	61	2006	2006	293	152832	191.71377721943
	Black	2054-5	Female	F	61 years	61	2007	2007	280	151823	184.425284706533
	Black	2054-5	Female	F	61 years	61	2008	2008	305	183834	165.910549735087
	Black	2054-5	Female	F	62 years	62	2004	2004	332	133245	249.165071860107
	Black	2054-5	Female	F	62 years	62	2005	2005	336	144842	231.976912773919
	Black	2054-5	Female	F	62 years	62	2006	2006	289	144125	200.520381613183
	Black	2054-5	Female	F	62 years	62	2007	2007	271	151818	178.503207788273
	Black	2054-5	Female	F	62 years	62	2008	2008	291	150894	192.850610362241
	Black	2054-5	Female	F	63 years	63	2004	2004	314	127608	246.066077361921
	Black	2054-5	Female	F	63 years	63	2005	2005	353	132283	266.852127635448
	Black	2054-5	Female	F	63 years	63	2006	2006	307	144008	213.182600966613
	Black	2054-5	Female	F	63 years	63	2007	2007	309	143478	215.364027934596
	Black	2054-5	Female	F	63 years	63	2008	2008	323	151305	213.476091338687
	Black	2054-5	Female	F	64 years	64	2004	2004	322	127071	253.401641601939
	Black	2054-5	Female	F	64 years	64	2005	2005	336	125054	268.683928542869
	Black	2054-5	Female	F	64 years	64	2006	2006	305	129352	235.790710619086
	Black	2054-5	Female	F	64 years	64	2007	2007	297	140677	211.121931801218
	Black	2054-5	Female	F	64 years	64	2008	2008	324	139907	231.582408314094
	Black	2054-5	Female	F	65 years	65	2004	2004	356	114956	309.683705069766
	Black	2054-5	Female	F	65 years	65	2005	2005	373	126347	295.218723040515
	Black	2054-5	Female	F	65 years	65	2006	2006	343	124478	275.550699722039
	Black	2054-5	Female	F	65 years	65	2007	2007	337	128983	261.274741632618
	Black	2054-5	Female	F	65 years	65	2008	2008	334	140541	237.65306921112
	Black	2054-5	Female	F	66 years	66	2004	2004	361	113959	316.780596530331
	Black	2054-5	Female	F	66 years	66	2005	2005	319	113303	281.54594317891
	Black	2054-5	Female	F	66 years	66	2006	2006	329	124590	264.066136929128
	Black	2054-5	Female	F	66 years	66	2007	2007	322	122668	262.497146770144
	Black	2054-5	Female	F	66 years	66	2008	2008	292	127119	229.706023489801
	Black	2054-5	Female	F	67 years	67	2004	2004	382	107138	356.549496910527
	Black	2054-5	Female	F	67 years	67	2005	2005	377	112306	335.689989849162
	Black	2054-5	Female	F	67 years	67	2006	2006	336	111677	300.86768090117
	Black	2054-5	Female	F	67 years	67	2007	2007	363	122888	295.390925069982
	Black	2054-5	Female	F	67 years	67	2008	2008	338	120906	279.556018725291
	Black	2054-5	Female	F	68 years	68	2004	2004	426	106721	399.171671929611
	Black	2054-5	Female	F	68 years	68	2005	2005	395	105562	374.187681173149
	Black	2054-5	Female	F	68 years	68	2006	2006	363	110737	327.803715108771
	Black	2054-5	Female	F	68 years	68	2007	2007	367	110216	332.982507077012
	Black	2054-5	Female	F	68 years	68	2008	2008	363	121384	299.050945758914
	Black	2054-5	Female	F	69 years	69	2004	2004	472	105881	445.783473899944
	Black	2054-5	Female	F	69 years	69	2005	2005	408	104251	391.363152391824
	Black	2054-5	Female	F	69 years	69	2006	2006	423	102993	410.707523812298
	Black	2054-5	Female	F	69 years	69	2007	2007	390	107978	361.184685769323
	Black	2054-5	Female	F	69 years	69	2008	2008	321	107376	298.949485918641
	Black	2054-5	Female	F	70 years	70	2004	2004	427	95367	447.743978525066
	Black	2054-5	Female	F	70 years	70	2005	2005	459	102590	447.412028462813
	Black	2054-5	Female	F	70 years	70	2006	2006	436	100765	432.689922095966
	Black	2054-5	Female	F	70 years	70	2007	2007	410	99295	412.911022710106
	Black	2054-5	Female	F	70 years	70	2008	2008	371	103891	357.105042785227
	Black	2054-5	Female	F	71 years	71	2004	2004	491	94818	517.834166508469
	Black	2054-5	Female	F	71 years	71	2005	2005	463	94147	491.78412482607
	Black	2054-5	Female	F	71 years	71	2006	2006	437	101495	430.563081925218
	Black	2054-5	Female	F	71 years	71	2007	2007	393	99876	393.487925027034
	Black	2054-5	Female	F	71 years	71	2008	2008	371	98580	376.344086021505
	Black	2054-5	Female	F	72 years	72	2004	2004	546	88719	615.426233388564
	Black	2054-5	Female	F	72 years	72	2005	2005	466	91831	507.453909899707
	Black	2054-5	Female	F	72 years	72	2006	2006	433	91053	475.547208768519
	Black	2054-5	Female	F	72 years	72	2007	2007	471	98030	480.46516372539
	Black	2054-5	Female	F	72 years	72	2008	2008	410	96276	425.858988740704
	Black	2054-5	Female	F	73 years	73	2004	2004	485	84392	574.699023604133
	Black	2054-5	Female	F	73 years	73	2005	2005	472	86707	544.362046893561
	Black	2054-5	Female	F	73 years	73	2006	2006	492	89847	547.597582557014
	Black	2054-5	Female	F	73 years	73	2007	2007	448	89170	502.411124817764
	Black	2054-5	Female	F	73 years	73	2008	2008	457	96069	475.699757465988
	Black	2054-5	Female	F	74 years	74	2004	2004	588	87505	671.96160219416
	Black	2054-5	Female	F	74 years	74	2005	2005	492	81339	604.875889794563
	Black	2054-5	Female	F	74 years	74	2006	2006	462	83504	553.266909369611
	Black	2054-5	Female	F	74 years	74	2007	2007	470	86426	543.817832596672
	Black	2054-5	Female	F	74 years	74	2008	2008	457	85667	533.460959295878
	Black	2054-5	Female	F	75 years	75	2004	2004	592	78474	754.389989040956
	Black	2054-5	Female	F	75 years	75	2005	2005	608	83467	728.431595720464
	Black	2054-5	Female	F	75 years	75	2006	2006	470	77442	606.905813382919
	Black	2054-5	Female	F	75 years	75	2007	2007	533	79351	671.699159430883
	Black	2054-5	Female	F	75 years	75	2008	2008	475	81909	579.911853398283
	Black	2054-5	Female	F	76 years	76	2004	2004	596	76775	776.294366655812
	Black	2054-5	Female	F	76 years	76	2005	2005	610	76266	799.832166365091
	Black	2054-5	Female	F	76 years	76	2006	2006	612	81338	752.4158449925
	Black	2054-5	Female	F	76 years	76	2007	2007	510	75660	674.068199841396
	Black	2054-5	Female	F	76 years	76	2008	2008	480	77727	617.546026477286
	Black	2054-5	Female	F	77 years	77	2004	2004	678	72902	930.015637431072
	Black	2054-5	Female	F	77 years	77	2005	2005	615	72945	843.100966481596
	Black	2054-5	Female	F	77 years	77	2006	2006	540	72411	745.743050089075
	Black	2054-5	Female	F	77 years	77	2007	2007	504	77162	653.171250097198
	Black	2054-5	Female	F	77 years	77	2008	2008	508	71654	708.962514304854
	Black	2054-5	Female	F	78 years	78	2004	2004	688	69856	984.883188273019
	Black	2054-5	Female	F	78 years	78	2005	2005	689	69886	985.891308702744
	Black	2054-5	Female	F	78 years	78	2006	2006	624	70049	890.805007923025
	Black	2054-5	Female	F	78 years	78	2007	2007	560	69666	803.835443401372
	Black	2054-5	Female	F	78 years	78	2008	2008	558	74357	750.433718412523
	Black	2054-5	Female	F	79 years	79	2004	2004	724	67185	1077.62149289276
	Black	2054-5	Female	F	79 years	79	2005	2005	714	66187	1078.76169036216
	Black	2054-5	Female	F	79 years	79	2006	2006	619	66259	934.21271072609
	Black	2054-5	Female	F	79 years	79	2007	2007	573	66433	862.523143618382
	Black	2054-5	Female	F	79 years	79	2008	2008	543	66070	821.855607688815
	Black	2054-5	Female	F	80 years	80	2004	2004	712	59397	1198.71373975117
	Black	2054-5	Female	F	80 years	80	2005	2005	752	62571	1201.83471576289
	Black	2054-5	Female	F	80 years	80	2006	2006	642	61514	1043.66485678057
	Black	2054-5	Female	F	80 years	80	2007	2007	608	61480	988.939492517892
	Black	2054-5	Female	F	80 years	80	2008	2008	555	61499	902.453698434121
	Black	2054-5	Female	F	81 years	81	2004	2004	792	55441	1428.5456611533
	Black	2054-5	Female	F	81 years	81	2005	2005	705	56508	1247.6109577405
	Black	2054-5	Female	F	81 years	81	2006	2006	771	59820	1288.8665997994
	Black	2054-5	Female	F	81 years	81	2007	2007	672	59052	1137.98008534851
	Black	2054-5	Female	F	81 years	81	2008	2008	612	59253	1032.85909574199
	Black	2054-5	Female	F	82 years	82	2004	2004	758	50510	1500.69293209265
	Black	2054-5	Female	F	82 years	82	2005	2005	744	51397	1447.55530478433
	Black	2054-5	Female	F	82 years	82	2006	2006	662	52421	1262.85267354686
	Black	2054-5	Female	F	82 years	82	2007	2007	671	55541	1208.11652652995
	Black	2054-5	Female	F	82 years	82	2008	2008	669	54774	1221.38240771169
	Black	2054-5	Female	F	83 years	83	2004	2004	743	45275	1641.0822749862
	Black	2054-5	Female	F	83 years	83	2005	2005	726	46903	1547.87540242628
	Black	2054-5	Female	F	83 years	83	2006	2006	698	47856	1458.54229354731
	Black	2054-5	Female	F	83 years	83	2007	2007	662	48918	1353.28508933317
	Black	2054-5	Female	F	83 years	83	2008	2008	643	51902	1238.87326114601
	Black	2054-5	Female	F	84 years	84	2004	2004	801	44157	1813.98192812012
